56.107,13.3589,38.1918651354,9.9236718243,49.6538,32.9138,23.6126673053,20.0038635882
58.271,13.6419,41.243255814,12.3102325581,55.2795,33.0586,24.7302325581,21.8775193798
55.7057,16.034,40.190730421,11.8763873503,53.0164,34.3691,24.1123762991,21.1630075509
32.67,7.38441,52.7291818182,19.322,87.8192,48.6912,12.7473636364,16.3734545455
37.8188,22.6466,49.4192962069,17.6573139751,80.7564,43.6864,8.9274332982,9.6407285355
41.3104,7.23473,52.7197003658,15.5456713428,83.0782,42.2327,12.8134984797,19.1739661116
66.4629,13.0281,45.1610270894,14.4157709421,58.0319,39.1153,14.2217977755,13.7782056794
69.6816,12.956,43.5628001321,11.7985045406,51.8122,40.6172,9.6741283754,18.4300448724
53.5556,4.71656,48.1928831499,18.6949598401,64.6164,45.6712,13.670071751,14.0375975399
22.7298,6.80596,53.0166566731,21.8010105453,96.3069,49.6763,8.5480285683,10.3429128008
18.9741,4.97253,52.7124632563,20.4535330223,92.5277,45.7561,8.0110231016,9.7672120628
36.763,7.98047,48.7143257792,16.8887402964,82.7131,41.6069,12.5451047432,15.6850948117
18.8125,8.88507,57.9259813756,23.6046333896,94.3857,49.7111,14.9631202305,19.7599758164
21.2203,5.41216,57.5108227061,24.3891483932,87.5559,48.2259,18.7707731212,55.4078674727
24.2362,9.84184,42.0073013837,17.9495621459,76.1322,40.9323,9.0951340678,32.1663670863
44.4339,9.55122,44.6773736116,19.5474253344,80.6414,45.3664,17.0617543454,17.9739868424
21.5657,14.6873,51.7214533115,23.4642329214,90.5106,46.415,9.8992115228,13.620954215
41.6838,10.9391,47.2697959802,19.5870969882,79.8729,44.7202,16.1158522729,49.4924055812
30.2365,4.67865,46.9168750082,19.7247651651,82.5476,50.8598,9.9679101586,14.480829695
73.7348,12.6596,43.8608486532,16.4167446128,69.6654,35.7315,13.6555880219,44.7676825321
18.6795,12.0324,45.6197425391,20.1114006744,77.7581,52.67,8.2913345268,22.8055805864
32.9876,8.90776,47.7341622729,19.767741091,83.3088,48.2028,12.2025676158,27.9974005983
31,0.051111,45.0111695393,16.9839680233,90.004,45.0411,11.2780602544,31.5087985205
60.0903,8.01111,43.8726917277,13.1807737635,65.6338,37.2832,10.3719028489,17.965800764
11.3052,4.44395,49.2429974123,21.3692377683,82.6479,50.2005,5.5288105769,8.526422469
22.7505,3.0941,52.2908130562,20.3181891944,97.5806,48.753,5.6644353653,11.9876290089
19.0741,8.76111,50.6833954229,21.3792889957,85.1754,49.0792,7.4775701344,9.6006325658
35.4806,10.0933,45.8617108548,14.9493581129,76.6502,42.4293,10.3544648882,12.1883339644
13.8124,7.57138,50.9048754497,18.3823110916,80.7944,52.2855,6.6689320991,10.566111676
40.5936,0.38842,47.2446583851,17.4495031056,80.0156,41.5094,14.87,34.1349068323
22.2571,2.32222,48.2773454226,23.2799837794,79.9554,51.6573,5.3025007636,8.534505552
19.2565,1.3704,47.2927263113,15.5691735251,73.7466,43.9929,8.4374242752,11.8256574482
36.0253,7.22142,44.9902592182,17.4719689581,82.2876,42.7172,7.5193462139,20.1258486984
50.7447,33.2833,38.1900943396,13.2666037736,74.2294,48.131,4.9298113208,8.0418962264
33.6034,12.1667,49.1268405151,22.2875602627,78.4588,53.7533,4.6475628838,9.8831423166
45.7678,12.0236,49.5718632997,15.6620197172,75.5274,35.4785,9.1475366083,11.8470162501
52.7842,23.5346,44.106543713,14.2323201197,71.8104,44.7086,8.1685724122,11.6171364323
35.3404,9.99556,45.1440569705,14.1489224074,75.5667,41.3418,10.929806065,13.4245371113
33.2657,8.52873,50.5581626123,17.3681829269,70.7761,40.1086,6.4241394903,9.4632072829
35.599,20.9734,46.8545404889,16.4227636537,86.2043,45.4514,9.2508335363,11.9691695941
39.6286,29.4801,47.5827147061,20.6615598552,77.3315,41.8895,0.467212812,10.5878824433
34.4808,20.26,44.8722807018,20.0327192982,87.1404,45.441,9.266754386,45.1430701754
15.8773,21.0532,34.0552687514,8.7237345504,83.8681,40.5862,3.9612423374,11.6308683193
24.1085,12.9063,45.7463418454,18.0110466586,83.2836,49.2224,3.0477309381,6.1890685083
47.0781,16.2824,50.0010619469,17.8718584071,75.002,41.8028,7.4602566372,12.8217699115
23.5889,3.6035,39.8216992798,18.4470900726,80.8044,41.6876,3.2082296547,4.6992202975
17.7517,7.82293,54.6093596898,21.0629413396,91.363,57.173,11.3350736237,42.4729805398
19.1681,9.1827,66.0456514913,21.1243786033,65.6374,44.1183,3.3703281153,0.7111783439
25.1373,8.96836,46.9883190417,18.8366897615,83.6085,43.9063,0.9603464092,33.9564976761
34.8926,8.6986,49.7226419727,18.6464391601,77.7717,44.0712,16.5803424023,21.4602768498
61.6108,55.9479,37.8888739752,14.3585080707,74.687,52.5907,5.4303465791,8.6138578189
34.5006,9.0704,44.7449274303,19.9185337779,67.0561,51.2495,5.0655091528,11.8777891472
26.4578,3.68081,49.0048110264,19.8846959122,99.3407,51.4736,6.7314454483,12.7490888034
71.1376,4.13223,41.2155679328,1.0946010895,68.3354,49.7408,4.1572943615,10.1333918003
18.8599,0.715327,5.9822610304,2.0873633885,112.52,43.9244,1.1447041318,1.3797726723
40.7666,2.51639,4.5252765022,2.0068651884,61.2503,50.5312,0.3703962973,1.1692538196
35.4648,2.21087,4.8387921757,1.7980461503,78.9583,45.2667,1.1238628181,2.5501184127
47.5449,33.7629,4.5275154353,2.1473308219,78.2038,50.0132,0.4862991162,0.863541443
21.1268,1.98867,5.9184351443,2.3560359246,87.3352,47.5832,1.4837814493,6.5335272672
15.883,3.8431,60.9091509434,22.659245283,95.4139,47.2398,15.4712264151,21.500754717
32.7699,16.4324,49.7386589726,19.5778544673,75.6401,44.693,17.813212759,21.2331837554
39.5994,8.41222,54.8228604072,21.1845635956,76.8893,45.853,11.8280597665,17.2627923674
42.7733,20.6042,52.4475775511,20.9033091692,77.8947,46.29512,13.9043317956,16.4251910421
35.9942,20.2313,57.4287543212,23.5274325253,89.2969,49.5398,9.8451778133,16.0450792015
30.1899,19.3633,51.6531430309,21.2752134896,80.4092,50.5019,8.4828824635,15.1324458986
64.7632,8.96716,44.6657769331,17.4457604156,80.6961,38.3485,3.1884439862,6.715889822
14.2315,4.31489,49.6822659734,26.8523381681,87.1289,50.1244,5.6796231461,16.7914328401
16.4233,7.22702,46.7340612807,20.7285298502,102.735,54.1542,4.1691927697,6.2133414555
11.6951,6.21601,64.2186359396,26.7722507809,87.2595,52.3651,25.2904881528,19.7758319986
7.16482,3.06915,62.4025373134,24.4495522388,84.9191,52.1973,28.5700746269,21.7434328358
4.89698,2.18115,64.4429070503,23.2091298506,89.1625,51.8681,20.8245693841,17.191610844
29.8626,6.24792,52.0188288288,19.4553153153,87.885,45.8939,9.438018018,21.5353153153
2.98673,9.74609,42.5756444462,8.5344041894,57.5169,55.1347,3.1310630674,4.5289220851
37.3262,11.9137,47.9277162849,18.3268451655,80.2943,45.806,9.09627132,9.5567371217
69.8777,18.0397,39.4977786619,12.476098959,53.8073,35.6311,15.6208902512,14.0833178268
0,0,64.2998716183,1.2416062502,126.415,5.32119,2.1870382569,3.8926351884
55.1627,4.60599,44.8887684375,14.4954865695,70.803,38.3203,13.0025239194,12.2795541882
9.84958,0.283019,44.4861020783,15.3234674048,108.324,43.5087,7.0461899822,20.0485046532
27.6645,12.385,48.0069168624,18.4663072332,88.418,45.2106,3.4319985518,5.5115774126
10.1299,2.93824,57.5633922629,22.0294966365,92.0804,52.9597,8.4370243663,9.7398485551
8.85165,1.01408,68.200473246,26.2301282244,92.9917,50.7709,17.0512188122,76.3903382336
18.8159,2.77516,52.86112424,20.4449123749,94.4636,50.0709,6.2801071629,27.8653088207
7.33775,12.0558,50.3610565076,17.2089114018,74.3494,32.3281,7.8245409529,21.1791872723
7.035,4.60361,41.8797630955,18.198541823,106.831,62.0034,7.3928415769,12.4127262468
60.7438,15.4989,36.069229743,11.398253813,53.3284,37.0522,17.6522973147,25.6751647255
79.0603,4.20732,41.2064196396,8.9740247113,85.0202,51.1231,7.5136045895,12.0838777145
11.0643,0,51.1044679245,23.1668610487,106.349,52.9708,3.9002889808,11.3534985272
0.221742,0.00554324,89.6178699357,9.0440776016,109.96,31.8703,2.2607818254,4.4990343667
40.0038,8.10704,31.5030806025,4.5410513913,84.2701,68.5735,3.2756112834,1.6012418619
26.3366,6.81591,58.707833301,22.2183201295,89.3124,54.3546,3.5842163496,9.3465934222
0,0,56.9268790862,2.3697146474,144.804,18.2604,1.8251962035,3.6876161216
0,0,67.5024895729,5.7501553742,20.2535,12.8013,4.0080465982,2.4212414755
21.7944,10.9617,47.8067931404,21.2268532825,71.9594,51.5914,6.8135691582,4.1798615607
0,0,56.3964186542,2.4874599987,36.7933,20.9017,3.4249815877,1.3627320095
6.26394,0.377778,56.79295172,10.3875749667,139.456,39.6511,3.5495628575,1.6345137521
47.9788,0.222222,42.166171965,16.4780193965,98.0922,23.9445,2.207476462,6.1587777256
6.4246,1.12772,66.1208871878,24.3208626795,91.3244,50.3503,9.6995694869,11.8810699124
5.5568,0.860968,50.021233873,14.7540756556,89.6924,54.7028,4.8591431161,9.3110280232
7.48678,1.87191,64.6938536717,25.1465831624,89.4774,52.3108,20.0942839314,12.1754638802
8.3557,1.80746,66.627473869,26.1164817099,92.3987,51.9884,6.7815028863,14.9056887403
19.2453,2.26061,47.4075229358,17.2777981651,71.9415,54.0538,3.4259449541,9.3272477064
28.7157,5.83204,53.1517988483,22.5396297314,85.6257,48.9607,15.090982528,6.011384133
59.2386,15.3483,41.3917419471,14.9139369955,56.4035,35.182,18.6823441775,19.7532786096
62.7202,32.7704,32.4103872423,7.2263185517,55.3636,49.245,15.4625849272,13.9449944774
9.5403,23.6363,54.0033119411,18.1644327744,91.0207,51.7377,7.1448341061,5.0013741697
46.4213,24.5084,39.8421329286,13.6282981997,67.3166,44.1513,8.0482956276,6.1334086611
60.7651,17.9111,39.0376745983,11.4025931736,62.2651,39.1,18.2190214745,19.8133603508
20.5775,2.37347,60.0177695848,20.1242521309,76.8861,38.8698,4.6559821441,23.4144746853
37.8168,12.4453,46.1263636368,19.9254545457,64.8863,46.0547,22.3015454548,110.890909092
42.8021,1.81237,55.4655495647,23.4907328398,67.6445,62.0032,3.6459753602,7.8012715745
9.90446,0.729436,53.3608009822,22.3561038966,86.5874,54.7692,5.1503235283,10.2842467983
7.77085,2.46983,64.1635905508,24.5057567542,93.6755,54.0881,7.9455353925,12.5509053554
10.7433,4.91612,58.6646910256,22.4858291298,94.581,52.1047,5.9713653626,11.0664241124
1.46659,0.00555494,60.3417983199,9.3045798825,33.6845,43.6662,6.4204345715,48.1715827173
8.62155,0.261053,48.4844565217,8.32025,90.3807,51.9282,3.2988913043,6.9610434783
6.85134,1.94401,56.8637788932,22.2206378577,89.6759,52.1804,9.4952686337,33.5739337599
6.17249,0.677627,66.5420078879,25.8675470469,93.4449,51.9633,16.0420073557,20.8408344783
8.74165,0.24439,49.6701908882,10.2507844785,87.5108,54.0484,5.6095400096,8.8981024266
5.08579,1.0942,68.9414239717,28.1965942928,94.8665,52.0848,5.3467910787,12.5373491848
11.1319,1.74406,59.5518640873,22.6729236644,90.9839,49.9866,4.7527681912,10.844683389
12.9532,2.26616,64.6046343513,21.0804175315,92.3975,39.6015,3.0311624838,9.5849359755
0,0,33.464915066,3.5877739964,103.471,9.21907,2.2357352602,4.474935773
12.0035,3.03855,36.8785072231,18.7887102218,84.1115,44.0836,0.3549037018,10.4029533617
31.4789,3.2052,44.2801449031,16.899878454,74.4446,45.0174,12.7652015072,15.8325767139
33.4377,30.9299,37.6915223024,11.6085518949,93.7679,51.8916,3.604951137,8.4715676268
28.0813,6.31632,54.8025823375,25.0237179749,84.1084,49.3172,14.0784434795,68.0918056967
13.3439,3.94401,61.8944932683,23.2786095685,87.4332,48.2974,11.3567003034,19.2023389851
51.9094,16.9768,42.501872384,19.0104188424,55.5119,42.3101,28.6441489541,26.4067869311
34.1071,14.4651,56.0055840981,22.6560503846,76.2147,49.3288,12.3541939105,15.5189263465
57.9095,6.60482,45.9090316212,19.8934073157,72.4215,41.5869,24.7524134689,101.8943282187
8.86501,2.00533,67.3403329274,25.9839088551,89.8291,51.3112,8.7844987405,14.1173907233
17.0549,3.7708,66.2120889217,25.4156667847,89.2178,52.3609,10.6728096049,14.6988003968
7.88996,4.4174,55.0084379055,22.7166559816,76.6414,55.9142,4.0722710426,8.3136437709
15.8209,3.14497,51.1155190781,27.7991284084,72.1401,49.0407,2.74020025,7.6109345661
8.016752,2.90391,46.7096993541,1.8724658734,96.6792,50.8141,5.4378313812,8.9873028348
3.88883,1.50405,66.8868148148,27.0288148148,88.533,51.8075,30.2520740741,21.1252592593
8.87519,3.219,62.9807778637,25.3838423266,88.1015,50.4716,33.144077856,46.8790678942
8.79832,3.5298,66.295961687,26.827360149,88.4743,52.3422,28.7137658775,21.3152155355
24.1477,3.87851,52.2016727758,21.5203077811,80.8099,49.2602,15.550807013,17.3705587666
33.2476,4.5221,48.2787410082,13.4802059487,82.2745,39.2365,15.3752019562,15.4212034465
60.7336,51.8602,44.7115393267,17.331726611,70.064,39.6281,13.7159346093,14.0687014521
44.8825,11.7202,45.5852709898,18.0287584355,66.8341,43.3843,16.0440946499,26.4957394435
8.6525,2.68729,61.1760824979,24.649502299,89.3867,51.6217,15.8107980954,18.8271398441
34.9288,5.10736,48.8352547832,19.534011008,78.7247,45.2327,11.8961447976,13.3177224195
6.34107,3.19,67.1407710998,24.5748936204,99.9614,51.5132,9.4560638071,9.943498211
5.56665,7.31194,61.3466513616,24.4399342073,99.1263,54.0315,7.1142237229,8.7831068279
37.7,14.9288,48.3790405245,18.3573929283,70.4233,41.7232,10.1897886731,11.1790556203
60.6129,84.7217,42.6272261879,15.8027428263,60.8815,37.0251,11.0757061531,15.0483579069
10.4176,3.41287,60.4328193532,21.9110153291,92.2687,51.8267,12.7149927782,36.1946994763
19.2939,2.49168,62.557483871,22.9149677419,76.0602,48.4494,10.7594193548,17.8361935484
61.8399,38.3907,39.8560745774,15.6104798239,58.5406,44.2776,15.4122057536,13.0368122748
69.3169,82.746,36.8045424967,10.4644402148,49.5934,34.9849,16.1631278792,43.6298511092
54.8825,93.1073,41.9260837465,13.3679580847,34.7613,36.6705,12.2203731825,14.8024615303
44.2146,79.4051,57.9636291036,30.0868127693,79.1761,41.4948,15.2097990601,27.6105517035
29.8697,81.6139,53.6203718182,24.9395057224,70.6781,45.8845,29.571622161,77.3242828535
40.1615,61.03,52.454377963,23.955555576,80.613,49.0601,20.2457088723,40.5075079888
39.7306,14.9683,43.3328876863,15.042592364,86.0963,44.7396,10.9687838103,20.026379573
14.6733,3.1224,59.2738666109,24.7256863981,92.3418,51.1196,13.5216599237,30.0913445599
68.5042,17.4258,34.4864820492,9.5492399268,77.8959,51.0805,4.1512866215,7.9099654041
74.9613,32.5297,33.4421238938,8.8961946903,59.5726,41.5843,5.9569911504,10.3556637168
21.8067,3.8218,44.7044314088,17.3371899808,85.5738,48.4066,9.6418620405,10.8028545377
49.4977,4.32174,41.2529090909,11.4293636364,70.7886,35.207,14.3488181818,15.6556363636
43.0207,56.3135,49.3000817731,18.2402018645,73.0862,46.8654,13.6079734945,15.4370032441
65.7745,16.2918,34.315902568,10.5411702948,50.4896,37.2455,14.648632116,42.5226347769
45.9934,72.8586,52.2471531754,23.8495528959,61.4623,44.1907,11.864570721,40.8348505907
18.8938,3.31685,49.3519597947,14.5214989764,93.6691,46.0262,12.1428834805,14.7851576055
17.3741,5.28363,60.0971176995,25.3965822629,97.6061,51.6926,5.6802162171,10.699610238
9.18492,3.66687,66.7036488793,23.5591618583,91.3757,52.6525,11.6290254981,16.2030172065
32.8981,0,52.1054323279,20.5899346411,75.1051,53.6026,8.9313477798,62.1198240191
44.5264,23.7569,48.4157437821,19.1539966589,83.9497,50.8664,7.392426685,11.8456743973
64.3577,19.8589,39.2152949158,16.4383568044,51.3532,40.9896,11.4753125956,41.7112988571
61.5314,10.8105,37.506943136,15.1384435678,61.8322,37.7913,20.0840701779,38.3198946984
39.3722,10.6772,48.1946266065,19.5918947851,71.5912,48.3359,11.1179731555,13.3030209895
18.2523,8.05466,64.821207622,26.6616332856,82.2141,48.1111,5.2822963405,9.285845843
36.8622,17.0592,50.1433943783,22.135949176,76.6923,49.5992,15.4967790342,16.3805033119
50.6988,6.36292,48.3432743363,17.5360176991,65.8744,45.2593,9.4078761062,15.5234513274
25.704,11.0033,50.8961260709,20.1763192648,78.6821,48.421,10.8963192584,13.7694021572
45.7665,11.8013,45.8110714286,22.4604464286,67.6529,58.2372,4.0941696429,10.265625
31.0257,55.5506,53.7635714286,23.4411607143,88.2494,45.0604,10.1102678571,12.6435714286
43.9786,64.6428,44.8853784043,17.7541415128,67.0188,40.4648,14.190945265,14.6125079937
9.80652,2.97206,63.3430528824,28.4689029865,89.1787,53.401,11.2372441202,64.0636330106
12.1876,3.0941,24.2512031897,62.1547389703,99.224,54.9463,18.8633628955,106.4973519511
8.55758,0.487584,64.7176310985,23.6362690696,88.5919,52.8105,12.9372571343,14.0390034645
9.49507,2.01837,65.0637666924,27.9386944505,91.5562,55.6996,10.4107093581,14.511479957
11.1378,4.547,46.9862371152,13.3987805218,91.4449,52.7197,7.0190571619,16.3642446103
70.7099,54.5413,47.5981238106,20.0522051234,66.5691,46.284,11.5464905736,16.181581631
5.21653,2.4039,60.6165557072,25.6268779093,93.8131,53.4505,9.8064534828,12.4005571586
9.73496,0.583333,70.1223076923,25.8711538462,96.8013,51.8083,11.6226923077,9.2702019231
26.1208,6.03266,52.6392613879,24.6040938258,80.5649,50.1031,11.346664898,8.2957346231
15.4236,1.17209,59.9212015011,22.803041895,90.3288,51.9803,13.5673207984,10.1873768623
5.94094,2.53101,37.4785263685,19.0944055088,85.9285,56.6155,8.4020452793,20.2623867464
21.9289,5.72423,45.9135952728,17.5232981101,83.117,54.0135,19.21181944,77.6547802155
46.409,15.562,38.0056722338,11.7053064317,78.0758,55.4992,8.4666666707,16.3598078134
19.131,2.00909,54.4138582677,24.8462204724,83.3634,52.4844,10.9207086614,16.5312598425
11.1747,2.73243,61.3438881572,22.7605825891,85.5224,52.0051,15.5958011247,50.6898714785
53.0446,21.746,44.8839544004,21.1718158849,60.0241,43.3037,27.9214780261,57.1544092204
34.72203,18.0726,50.4610528434,21.8721255822,79.9376,48.7031,10.8240989821,14.9989168574
60.8068,12.9769,43.9661409434,18.6066818343,52.9533,41.7645,41.0596902836,150.5635947989
40.0038,8.10704,49.5666281845,21.0381838955,70.2324,45.5883,17.1833593105,17.666700209
17.0549,3.7718,62.5104297011,25.3482020485,82.9145,51.6231,18.4524797995,22.6106680076
7.88996,4.4174,62.2507345539,24.7533401692,88.4012,52.6317,13.3310040738,17.6067662457
9.45212,3.36215,62.787984632,27.4764468903,92.2405,53.0427,37.7229787598,194.2862286011
7.8468,0.611707,56.0067690942,22.2111069227,88.9307,52.1593,13.4040930938,14.9821055978
18.7557,1.94175,64.9872150139,27.2300921651,81.434,53.8253,15.4300424351,16.8543574624
